1891.94,1.04,0.13,0.09,29.13,7.38,7.29,1
1166.16,7.29,0.05,0.08,12.54,7.53,8.51,10
434.34,4.96,0.17,0.11,27.89,7.88,4.15,5
605.64,1.67,0.19,0.03,25.21,7.67,3.27,7
1060.56,7,0.18,0.11,28.33,7.9,6.39,10
1688.16,4.98,0.11,0.07,23.54,7.85,2.25,4
966.49,4.2,0.01,0.05,29.59,7.56,2.2,10
206.16,3.62,0.18,0.1,21.06,7.22,3.05,2
141.72,2.7,0.05,0.1,12.56,7.64,6.92,1
1190.68,4.79,0.17,0.1,22.52,7.74,8.58,10
1591.91,6.34,0.18,0.02,20.47,7.24,5.89,5
515.74,7.23,0.06,0.07,10.59,7.44,5.83,8
946.87,4.09,0.02,0.09,22.59,7.71,2.59,9
427.27,4.07,0.1,0.18,26.19,7.91,7.66,6
584.18,1.4,0.13,0.15,20.64,7.36,8.19,7
1640.73,2.78,0.2,0.15,26.4,7.27,8.99,6
913.15,1.87,0.02,0.01,21.4,7.54,4.98,10
1486.81,5.08,0.12,0.03,21.46,7.4,8.67,7
373.25,6.08,0.05,0.15,23.23,7.6,5.12,6
517.2,6.1,0.14,0.08,28.7,7.65,3.1,7
938.11,5.98,0.07,0.06,24.61,7.01,6.53,9
1535.71,7.42,0.12,0.02,17.92,7.3,5.47,6
796.03,1.28,0.12,0.05,14.93,7.64,7.59,8
1700.53,6.92,0.13,0.02,28.16,7.6,6.25,4
1343.93,3.52,0.18,0.17,22.55,7.44,9.6,9
1797.23,1.96,0.19,0.13,25.05,7.87,7.22,4
1859.69,4.2,0.2,0.07,29.47,7.99,2.74,1
1961.6,3.12,0.08,0.03,23.94,7.98,5.21,0
1616.96,7.93,0.11,0.02,13.93,7.4,2.67,5
1658.82,6.61,0.14,0.05,14.7,7.54,2.72,5
486.51,3.08,0.12,0.02,19,7.41,3.96,6
1511.11,2.38,0.16,0.04,18.02,7.68,9.14,7
60.99,4.63,0.12,0.07,16.52,7.7,3.39,0
113.94,5.47,0.18,0.07,21.69,7.19,7.98,1
524,3.45,0.17,0.13,11.39,7.82,9.28,6
400.6,2.19,0.16,0.19,10.27,7.51,3.31,6
1706.74,4.74,0.19,0.03,19.16,7.4,6.41,5
1236.33,5.44,0.13,0.12,25.92,7.68,9.33,9
1461.09,7.44,0.17,0.1,13.65,7.56,8.91,7
1006.91,5.32,0.12,0.2,18.34,7.95,4.8,9
52.85,6.29,0.07,0.15,15.36,7.17,4.54,0
663.52,1.85,0.08,0.07,18.65,7.35,2.72,9
110.16,6.83,0.11,0.06,15.71,7.59,6.71,1
694.35,2.28,0.12,0.03,20.14,7.52,9.8,8
1116.72,2.08,0.03,0.1,21.39,7.02,4.52,10
875.04,5.27,0.19,0.04,16.41,7.83,5.86,10
426.11,7.5,0.05,0.17,13.02,7.69,7.96,6
1801.98,5.26,0.15,0.12,24.44,7.8,8.89,4
1124.22,4.39,0.14,0.02,25.79,7.3,3.19,8
1651.9,4.04,0.14,0.01,29.7,7.13,6.3,5
1121.15,5.66,0.13,0.04,18.51,7.29,2.18,10
753.98,4.65,0.11,0.04,20.82,7.55,7.95,8
1055.24,1.43,0.19,0.09,23.06,7.27,2.8,9
339.84,3.36,0.09,0.08,29.49,7.86,7.19,4
165.12,2.42,0.01,0.09,26.58,7.53,6.17,1
838.02,5.77,0.09,0.14,15.98,7.17,9.57,9
1058.24,4.52,0.13,0.18,27.59,7.38,8.96,9
1758.02,4.08,0.15,0.09,14.83,7.26,4.18,3
1735.37,4.09,0.07,0.06,11.09,7.6,4.05,5
1190.04,1.73,0.18,0.01,29.78,7.48,4.15,9
1052.83,2.15,0.18,0.08,29.56,7.65,2.83,9
81.47,6.24,0.04,0.09,12.97,7.48,9.26,1
377.64,3.79,0.15,0.03,18.97,7.64,9.81,5
1432.52,2.93,0.14,0.14,17.99,7.47,2.81,8
1051.56,7.25,0.03,0.09,23.06,7.57,3.53,9
1656.81,2.56,0.17,0.15,22.65,7.87,4.5,6
1874.47,7.04,0.01,0.08,17.62,7.74,7.3,1
1767.1,5.34,0.08,0.16,15.03,7.87,3.32,3
1206.91,4,0.05,0.15,11.84,7.5,4.41,9
1157.76,2.56,0.05,0.11,21.34,7.45,7.58,8
669.6,7.62,0.09,0.01,10.39,7.11,9.48,9
661.58,5.78,0.09,0.16,29.21,7.61,2.25,9
921.89,5.78,0.01,0.13,23.68,7.22,5.85,10
1319.68,2.66,0.2,0.11,21.81,7.81,3.3,9
1292.78,3.31,0.11,0.19,24.6,7.93,7.93,9
1661.51,5.86,0.09,0.17,25.25,7.48,4.69,6
1844.28,5.58,0.13,0.05,22.53,7.9,7.54,2
593.45,5.03,0.05,0.04,28.89,7.55,5.5,8
918.46,1.33,0.1,0.19,19.08,7,7.54,9
696.86,3.07,0.01,0.19,17.12,7.89,4.71,7
52.33,1.5,0.18,0.14,13.29,7.83,3.44,0
1698.85,5.49,0.15,0.14,15.99,7.79,4.26,4
916.66,1.8,0.2,0.2,13.51,7.03,6.95,10
1506.98,7.53,0.02,0.11,12.09,7.73,5.06,7
1511.63,1.95,0.09,0.11,28.09,7.38,2.31,7
975.13,2.39,0.18,0.16,10.52,7.77,2.99,10
1194.21,5.78,0.01,0.17,13.05,7.78,4.39,8
118.3,4.42,0.13,0.02,15.14,7.42,7.79,0
669.49,5.61,0.08,0.01,12.88,7.82,7.14,9
118.17,3.27,0.16,0.1,19.5,7.88,6.3,1
1423.13,2.28,0.04,0.1,22.25,7.7,5.22,9
48.58,6.56,0.05,0.06,22.41,7.26,9.85,0
236.83,2.16,0.09,0.13,26.35,7.4,6.43,3
1774.28,4.9,0.18,0.06,26.45,7.1,8.75,3
64.48,2.94,0.05,0.14,29.44,7.63,8.31,0
896.26,7.39,0.04,0.13,13.53,7.78,4.07,9
1000.02,6.77,0.12,0.14,19.95,7.17,4.33,9
1338.2,1.11,0.14,0.11,25.01,7.25,7.34,9
356.6,2.67,0.15,0.1,14.28,7.18,9.87,5
622.92,2.44,0.01,0.12,23.6,7.02,5.05,7
1396.75,5.32,0.13,0.18,18.39,7.69,7.51,7
1192.61,6.27,0.02,0.13,10.6,7.18,8.9,10
933.37,3.5,0.1,0.18,25.41,8,5.34,9
624.17,2.08,0.08,0.13,25.19,7.44,5.64,9
1513.19,5.78,0.02,0.08,25.16,7.9,3.5,7
1462.07,1.36,0.16,0.05,21.84,7.42,4.73,7
1622.73,4.29,0.11,0.2,22.01,7.42,4.6,6
957.95,4.75,0.19,0.18,24.89,7.94,9.04,9
765.45,6.64,0.08,0.19,26.69,7.87,5,9
303.56,1.03,0.19,0.12,22.4,7.57,9.24,3
284.02,3.36,0.12,0.06,25.93,7.29,2.96,5
178.37,7.75,0.19,0.04,12.78,7.48,6.29,1
1946.13,7.84,0.12,0.02,20.61,7.99,2.13,1
1286.11,2.78,0.14,0.13,29.8,7.21,5.19,8
1623.88,7.97,0.11,0.08,17.7,7.03,4.26,7
1787.91,4.87,0.07,0.09,19.4,7.92,3.24,3
190.4,5.62,0.11,0.01,23.41,7.86,5.56,1
245.68,3.98,0.16,0.12,12.05,7.1,8.53,3
280.2,5.18,0.07,0.07,19.67,7.5,3.15,4
968.65,1.92,0.04,0.11,22.83,7.58,9.1,10
1302.54,7.64,0.2,0.09,25.36,7.48,9.26,9
1136.69,2.18,0.14,0.07,14.77,7.55,5.09,8
1226.82,5,0.06,0.17,17.02,7.06,6.09,10
1312.8,5.74,0.06,0.08,21.06,7.63,7.37,8
1633.29,7.61,0.2,0.19,23.4,7.82,2.32,5
1607.67,6.76,0.03,0.13,20.95,7.91,8.54,5
1638.01,7.99,0.13,0.12,11.5,7.53,2.85,6
1392.8,3.53,0.13,0.03,17.81,7.52,6.09,9
1197.12,3.31,0.03,0.08,20.29,7.38,7.89,10
1949.45,2.01,0.04,0.01,13.38,7.45,9.44,0
1041.76,3.06,0.11,0.02,23.17,7.64,7.12,8
1762.08,1.14,0.15,0.14,16.23,7.32,5.29,4
464.26,5.03,0.09,0.17,29.83,7.02,7.77,6
1277.45,3.84,0.08,0.05,12.53,7.01,7.55,10
1615.12,4.2,0.1,0.11,18.72,7.53,7.31,5
1262.02,1.17,0.14,0.05,25.72,7.07,6.73,10
1441.23,5.56,0.19,0.12,23.44,7.85,2.96,7
1785.88,7.3,0.18,0.04,17.41,7.71,7.64,4
1972.92,5.93,0.17,0.15,29.07,7.37,2.78,0
1146.29,6.32,0.2,0.06,23.75,7.6,5.53,9
647.17,4.59,0.05,0.2,13.98,7.78,6.48,8
544.44,6.62,0.15,0.06,21.99,7.36,7.48,7
1140.52,4.15,0.08,0.14,18.56,7.17,2.7,10
362.24,4.08,0.19,0.08,29.24,7.1,6.43,5
1667.49,3.14,0.03,0.15,12.91,7.21,3.74,5
837.57,7.79,0.11,0.19,11.34,7.69,5.83,9
1904.22,1.63,0.04,0.04,27.79,7.66,8.3,2
679.93,2.34,0.05,0.11,13.55,7.41,6.97,9
1971.84,4.3,0.12,0.06,23.16,7.05,6.56,0
683.43,7.3,0.09,0.2,15.7,7.73,9.8,9
832.87,4.95,0.12,0.03,17.47,7.08,6.45,9
1253.16,5.67,0.06,0.05,22.54,7.98,6.68,9
1374.66,6.95,0.02,0.09,23.87,7.34,8.5,9
1309.04,5.63,0.07,0.12,20.83,7.48,3.44,8
1215.27,4.48,0.17,0.07,20.82,7.95,8.13,9
1904.43,1.45,0.06,0.19,26.61,7.92,2.33,2
1164.66,5.28,0.09,0.12,21.74,7.17,8.45,9
916.08,1.48,0.19,0.08,27.88,7.11,6.14,9
84.45,5.16,0.01,0.07,28.98,7.11,2.09,0
1957.36,2.43,0.16,0.05,11.38,7.68,2.39,1
536.6,5.83,0.14,0.05,28.99,7.66,7.21,7
1898.29,2.46,0.19,0.04,17.07,7.49,7.76,2
705.02,5.36,0.02,0.11,19.12,7,2.2,9
147.11,2.58,0.09,0.03,11.48,7.16,8.5,1
1704.09,6.98,0.15,0.04,23.33,7.05,4.63,4
1411.19,1.71,0.11,0.18,21.28,7.17,2.7,9
1539.16,2.36,0.02,0.19,22.03,7.39,8.54,7
994.13,1.54,0.02,0.02,24.5,7.29,2.64,10
1339.94,1.26,0.05,0.18,18.72,7.67,6.25,8
1369.23,2.91,0.14,0.19,20,7.27,8.22,8
1578.64,3.45,0.04,0.17,21.95,7.81,5.71,5
823.85,2.05,0.17,0.03,24.64,7.17,5.32,10
768.81,6.9,0.09,0.03,23,7.15,3.04,9
1105.47,7.82,0.12,0.19,21.73,7.14,4.61,8
1760.61,7.03,0.02,0.05,13.2,7.06,4.86,3
103.33,4.92,0.19,0.05,22.23,7.71,9.29,1
823.02,4.46,0.06,0.19,17.72,7.66,5.79,8
847.99,3.36,0.05,0.02,18.85,7.28,7.49,9
1505.3,4.11,0.1,0.03,25.4,7.82,4.32,8
1013.88,5.42,0.08,0.06,21.59,7.19,3.6,9
443.27,6.64,0.01,0.01,25.64,7.27,5.37,6
235.23,6.88,0.2,0.05,15.61,7.21,6.8,2
816.58,5.86,0.12,0.02,19.87,7.19,2.48,9
1384.08,4.84,0.19,0.16,28.29,7.78,7.59,9
949.82,6.36,0.18,0.15,12.23,7.95,6.6,10
887.71,2.97,0.13,0.1,21.96,7.66,3.76,9
209.99,7.35,0.1,0.05,25.01,7.54,3.52,3
975.8,2.01,0.17,0.16,20.26,7.6,9.95,10
1283.46,4.13,0.13,0.09,11.51,7.8,7.4,9
1540.07,5.12,0.14,0.15,22.99,7.14,5.53,7
1049.4,1.52,0.13,0.17,11.97,7.11,7.02,8
985.02,3.63,0.06,0.01,18.06,7.47,5.06,10
1642.23,3.57,0.04,0.06,22.68,7.05,9.73,6
1502.4,5.05,0.02,0.07,21.14,7.61,6.91,8
1059.61,7.62,0.19,0.09,23.84,7.01,4.46,10
414.62,6.86,0.08,0.05,16.05,7.78,7.91,5
646.45,3.96,0.14,0.05,16.18,7.72,5.66,8
1375.91,7.29,0.06,0.16,26,7.19,9.65,7
602.25,3.74,0.19,0.05,18.89,7.46,2.16,8
727.79,3.38,0.12,0.05,28.08,7.88,8.43,9
978.29,7.57,0.15,0.17,13.55,7.36,6.16,10
164.05,1.4,0.04,0.19,20.83,7.67,4.58,2
57.8,1.27,0.19,0.04,25.33,7.58,6.22,0
904.95,6.54,0.12,0.06,22.85,7.59,8.11,9
1233.99,5.77,0.16,0.2,12.21,7.25,4.01,10
137.06,7.15,0.16,0.15,24.86,7.31,8.52,0
175.14,5.33,0.1,0.15,17.63,7.43,4,1
699.33,1.9,0.02,0.06,14.71,7.06,7.66,9
1125.56,6.78,0.16,0.01,22.74,7.71,7.06,8
1460.89,4.01,0.14,0.19,11.11,7.52,3,6
360.51,6.24,0.13,0.15,25.62,7.92,8.28,5
1344.23,6.98,0.1,0.13,18.65,7.91,5.32,9
712.74,5.42,0.07,0.11,29.07,7.41,7.7,8
455.66,6.23,0.14,0.06,12.35,7.68,7.91,6
1774.5,2.29,0.01,0.1,17.06,7.67,7.86,3
1950.23,3.61,0.15,0.15,21.32,7.87,5.42,0
1226.5,5.75,0.14,0.06,15.94,7.28,7.47,10
862.54,4.18,0.09,0.06,15.75,7.55,9.62,9
1924.43,2.87,0.09,0.08,15.9,7.29,7.54,0
1612.79,5.04,0.19,0.13,17.16,7.43,7.27,6
1769.32,5.22,0.03,0.02,26.34,7.85,9.36,3
182.13,7.66,0.09,0.03,16.53,7.73,8.81,2
1808.4,3.26,0.12,0.12,21.99,7.33,2.98,3
123.28,6.4,0.11,0.12,11.49,7.41,3.64,0
77.02,2.45,0.01,0.1,12.16,7.17,3.4,0
710.38,2.79,0.14,0.14,23.25,7.79,6.41,8
1202.37,1.15,0.06,0.03,14.8,7.59,2.34,10
1884.39,6.74,0.1,0.15,24.44,7.72,4.57,2
1315,3.77,0.12,0.07,25.29,7.85,3.38,8
78.57,1.82,0.02,0.09,24.94,7.81,3.62,1
996.52,3.88,0.02,0.02,12.82,7.38,4.11,9
1633.93,5.88,0.03,0.12,17.93,7.62,4.84,5
1452.22,7.86,0.07,0.05,13.08,7.61,8.09,7
1095.42,5.21,0.05,0.12,23.61,7.35,2.66,9
1913.7,2.38,0.13,0.19,27.03,7.94,7.8,1
85.55,5.25,0.13,0.06,15.38,7.25,7.06,0
329.3,6.91,0.09,0.08,20.49,7.5,3.5,4
1133.79,1.99,0.09,0.17,18.4,7.47,6.84,10
1079.9,4.8,0.07,0.2,11.3,7.35,3.63,9
701.4,2.09,0.13,0.07,16.93,7.23,6.07,8
335.82,6.04,0.08,0.19,17.3,7.36,8.8,4
1504.93,4.95,0.1,0.16,14.66,7.52,8.36,8
1972.76,1.81,0.14,0.03,13.26,7.67,2.5,0
1873.46,2.57,0.04,0.14,29.93,7.87,3.54,2
1600.05,6.68,0.12,0.07,28.8,7.47,3.28,6
109.04,2.23,0.03,0.04,23.99,7.2,3.34,1
1448.69,3.24,0.03,0.02,23.26,7.46,5.85,7
1529.11,7.64,0.05,0.07,19.5,7.69,4.26,7
1911.29,2.02,0.04,0.09,18.77,7.77,6.28,1
876.34,7.66,0.12,0.14,29.94,7.81,2.45,8
801.56,1.69,0.17,0.15,24.33,7.65,8.23,10
1246.42,5.67,0.07,0.15,15.98,7.3,9.14,8
1556.27,5.54,0.16,0.06,28.34,7.85,3.01,6
1626.06,5.88,0.05,0.11,10.16,7.25,4.47,6
1800.54,4.84,0.07,0.16,13.15,7.79,5.68,4
1644.87,4.68,0.16,0.04,13.84,7.32,4.08,6
1552.09,6.29,0.12,0.07,24.11,7.38,6.53,6
1152.43,6.73,0.08,0.04,27.25,7.29,5.5,10
908.36,6.55,0.09,0.02,17.65,7.16,2.5,10
268.84,6.13,0.02,0.09,16.34,7.96,3.05,4
177.62,5.88,0.01,0.03,23.29,7.46,8.34,2
133.58,6.94,0.06,0.08,27.16,7.68,5.04,2
1246.83,5.96,0.11,0.08,15.45,7.83,5.83,8
1151.54,1.42,0.03,0.16,25.56,7.89,5.62,10
440.51,2.2,0.12,0.1,18.67,7.5,4.08,5
998.69,6.27,0.18,0.17,14.11,7.46,5.06,10
1183.7,5.86,0.19,0.16,25.93,7.26,2.19,10
748.07,4.35,0.05,0.08,28.86,7.25,7.11,8
647.93,3.25,0.11,0.18,25.09,7.97,9.43,9
1260.68,6.99,0.12,0.04,18.9,7.86,6.15,9
1907.25,1.12,0.01,0.16,12.89,7.04,8.05,0
1626.02,3.17,0.13,0.04,10.99,7.91,3.94,7
1549.28,7,0.12,0.05,24.66,7.93,8.99,8
1797.69,5.22,0.1,0.05,14.93,7.32,5.25,3
44.5,3.98,0.13,0.07,18.86,7.84,5.01,0
1476.23,2.52,0.1,0.13,18.41,7.38,2.02,7
1356.63,3.13,0.09,0.17,12.82,7.61,6.57,8
1738.4,5.93,0.15,0.02,25.37,7.42,2.91,4
916.2,2.64,0.09,0.04,11.71,7.62,7.67,10
1590.99,7.61,0.08,0.02,16.27,7.84,4.61,6
1783.39,5.66,0.11,0.06,11.3,7.91,2.52,3
588.25,7.26,0.2,0.16,25.61,7.4,7.27,8
1214.94,1.43,0.1,0.12,18.3,7.25,2.08,8
774.11,3.56,0.16,0.1,26.29,7.1,5.67,8
1282.96,7.01,0.08,0.16,24.27,7.83,7.2,10
1598.88,1.05,0.08,0.13,25.91,7.86,7.56,6
195.8,6.86,0.04,0.1,23.08,7.79,4.33,2
1211.89,4.02,0.03,0.08,11.9,7.42,6.67,10
594.89,1.63,0.13,0.08,22.57,7.85,7.98,8
1255.13,6.51,0.14,0.08,16.68,7.6,8.56,9
1171.58,2.63,0.01,0.1,25.16,7.21,3.47,10
1209.82,5.47,0.11,0.16,12.74,7.22,9.52,9
1872.46,2.14,0.06,0.18,13.28,7.46,8.81,2
1825.83,3.13,0.08,0.13,20.69,7.78,7.08,3
633.25,6.36,0.2,0.07,11.63,7.8,7.12,8
1150.18,1.86,0.15,0.09,18.75,7.64,4.37,9
1167.01,1.77,0.17,0.16,27.47,7.45,5.23,10
1008.19,3.6,0.11,0.06,10.15,7.35,9.7,9
1353.04,5.14,0.09,0.02,17.98,7.9,6.09,9
866.2,1.47,0.08,0.03,22.94,7.11,6.6,10
169.55,6.46,0.09,0.1,23.66,7.57,9.99,1
961.93,7.11,0.14,0.02,25.57,7.72,6.56,8
893,3.77,0.16,0.13,22.76,7.05,6.49,9
618.95,6.44,0.18,0.2,29.55,7.52,2.13,8
1210.01,2.71,0.14,0.16,16.27,7.32,2.41,8
1893.84,5.26,0.04,0.11,13.22,7.19,9.07,1
515.74,7.25,0.14,0.12,25.79,7.91,8.23,7
526.96,4.1,0.17,0.01,13.19,7.33,4.61,7
526.19,5.81,0.08,0.07,13.87,7.45,9.45,7
1601.83,3.27,0.06,0.19,19.04,7.43,4.11,7
1878.98,6.58,0.13,0.09,26.77,7.16,5.56,1
1349.4,6.18,0.03,0.14,13.39,7.88,8.3,8
723.92,2.84,0.09,0.09,11.95,7.08,3.85,9
373.78,7.61,0.15,0.08,20.53,7.4,5.58,6
1562.8,7.38,0.05,0.06,11.94,7.41,7,6
201.25,3.6,0.13,0.15,24.89,7.53,6.05,3
1236.61,6.04,0.18,0.03,26.59,7.76,9.92,10
1961.52,5.9,0.02,0.02,13.07,7.71,8.55,0
927.14,6.86,0.06,0.17,16.07,7.72,5.84,9
906.23,2.11,0.02,0.07,25.42,7.38,3.4,9
640.71,4.86,0.09,0.19,25.73,7.01,8.06,8
746.94,7.08,0.14,0.1,29.04,7.01,4.13,8
483.52,1.4,0.17,0.14,15.85,7.67,3.15,7
450.38,1.11,0.05,0.17,19.04,7.26,7.85,7
66.41,1.92,0.13,0.15,10.02,7.68,9.82,0
1397.69,1.05,0.08,0.15,15.5,7.36,6.8,7
1800.42,3.49,0.19,0.18,14.06,7.88,9.06,3
71.82,4.51,0.05,0.08,11.97,7.64,8.03,0
546.26,2.23,0.01,0.14,24.27,8,9.62,7
1204.33,7,0.09,0.18,18.98,7.49,2.69,8
1084.23,5.37,0.17,0.1,21.09,7.99,3.96,9
1931.07,5.43,0.1,0.03,12.41,7.26,5.11,1
711.32,1.16,0.16,0.01,12.84,7.5,6.19,8
1464.75,5.65,0.15,0.03,29.44,7.58,8.08,8
83.58,6.48,0.08,0.19,16.82,7.63,4.11,0
755.08,2.4,0.17,0.13,17.63,7.69,8.57,9
1324.37,5.96,0.04,0.1,10.96,7.34,4.68,7
765.23,6.4,0.07,0.08,25.03,7.31,4.92,9
1706.2,5.62,0.08,0.03,25.8,7.23,5.65,4
674.25,6.86,0.03,0.15,21.96,7.89,9.85,8
1777.11,4.97,0.17,0.06,15.55,7.65,8.98,4
1972.2,4.64,0.17,0.1,29.2,7.65,9.29,0
201.21,1.27,0.11,0.05,22.37,7.43,3.3,2
1063.65,6.12,0.14,0.17,16.65,7.77,5.53,9
370.55,3.35,0.03,0.14,11.61,7.41,9.98,5
188.86,6.02,0.08,0.12,24.83,7.24,9.47,2
449.3,6.96,0.16,0.01,23.58,7.46,5.03,5
1478.64,3.41,0.03,0.15,17.21,7.16,8.4,8
459.49,6.87,0.04,0.08,21.68,7.62,7.17,6
757.39,2.58,0.05,0.1,16.71,7.38,9.8,8
295.28,5.33,0.13,0.03,12.49,7.9,4.34,4
1120.66,1.66,0.07,0.02,13.13,7.01,9.57,9
1603.06,7.27,0.03,0.19,20.56,7.03,4.99,5
475.88,4.63,0.06,0.1,22.99,7.85,5.49,6
791.45,1.75,0.16,0.11,24.3,7.31,5.37,8
1386.35,2.08,0.07,0.08,22.9,7.17,9.75,9
423.38,6.44,0.11,0.02,26.44,7.13,4.14,5
1103.77,6.08,0.1,0.02,28.05,7.09,6.79,9
959.98,4.43,0.16,0.14,12.05,7.53,8.19,9
263.25,1.64,0.06,0.13,12.93,7.59,9.83,3
617.62,7.12,0.04,0.19,29.33,7.05,3.77,9
1207.58,2.51,0.08,0.09,22.2,8,4.53,8
100.54,4.56,0.19,0.1,10.9,7.62,9.65,1
254.44,3.92,0.05,0.11,26.73,7.45,3.04,3
874.27,3.49,0.2,0.04,10.29,7.72,9.91,8
560.95,3.44,0.2,0.06,11.94,7.67,8.99,7
1150.64,7.35,0.05,0.16,18.61,7.46,2.77,9
1980.49,2.74,0.17,0.02,23.97,7.7,8.62,0
792.41,6.49,0.11,0.15,26.17,7.91,3.94,9
561.02,6.12,0.03,0.19,21.79,7.91,4.2,8
1829.95,4.76,0.1,0.15,21.21,7.62,9.21,2
1619.69,1.71,0.18,0.18,16.34,7.67,8.5,5
1231.62,6.91,0.05,0.07,13.65,7.18,6.03,9
1686.83,6.25,0.08,0.06,24.58,7.9,6.75,6
898.84,3.35,0.03,0.1,13.37,7.16,9.42,9
163.15,4.8,0.11,0.01,21.42,7.12,6.33,3
1557.02,4.36,0.15,0.03,14.89,7.57,7.7,7
1981.24,7.75,0.02,0.09,15.68,7.07,4.9,1
464.55,2.8,0.17,0.07,21.51,7.77,2.23,5
1486.61,2.33,0.01,0.14,20.18,7.76,6.56,6
1774.02,4.35,0.2,0.15,12.95,7.38,6.87,4
1105.2,4.7,0.03,0.13,16.94,7.94,2.5,9
521.15,1.33,0.12,0.06,20.59,7.05,9.92,7
628.02,6.44,0.16,0.11,25.29,7.91,5.66,8
1811,6.25,0.05,0.09,29.68,7.64,9.87,2
1760.43,4.82,0.01,0.02,15.88,8,9.1,3
1043.8,7.33,0.14,0.2,20.82,7.25,3.31,10
1253.26,6.36,0.02,0.16,14.41,7.94,2.71,8
1540.18,3.49,0.13,0.17,16.13,7.1,6.11,7
91.41,3.75,0.02,0.02,10.11,7.92,4.83,1
1157.16,5.55,0.15,0.03,20.27,7.79,8.72,10
1663.27,1.63,0.01,0.2,20.74,7.07,8.85,4
258.48,1.44,0.02,0.1,12.44,7.73,5.94,3
369.65,5.8,0.18,0.08,25.16,7.93,5.39,6
1077.25,5.65,0.11,0.09,23.06,7.62,4.62,9
1978.81,4.25,0.01,0.06,27.42,7.67,6.43,0
817.63,7.21,0.04,0.03,14.82,7.11,9.61,9
1308.94,5.34,0.08,0.15,26.89,7.94,9.84,8
1051.05,2.79,0.19,0.1,29.65,7.32,8.55,10
737.04,2.03,0.13,0.18,13.6,7.8,5.08,10
677.2,3.16,0.11,0.09,11.26,7.02,4.39,8
548.91,4.73,0.06,0.11,22.33,7.52,6.08,8
1614.56,3.95,0.14,0.15,24.33,7.72,5.2,5
1287.84,4.81,0.13,0.13,21.01,7.34,8.7,9
1382.99,1.69,0.17,0.04,22.64,7.23,5.07,8
1967.05,2.18,0.14,0.1,10.56,7.39,2.24,1
1614.36,6.08,0.01,0.18,11.69,7.87,3.5,6
1686.52,3.63,0.13,0.18,13.6,7.68,7.39,5
736.91,4.89,0.04,0.19,16.02,7.83,5.4,8
407.15,4.89,0.16,0.11,27.6,7.97,2.36,5
1032.32,6.89,0.01,0.08,15.27,7.49,9.74,10
756.38,6.22,0.08,0.14,27.92,7.19,5.95,9
1294.47,4.22,0.16,0.1,14.52,7.3,7.66,9
727.9,5.99,0.16,0.01,17.81,7.77,6.46,9
519.76,6.45,0.14,0.03,29,7.34,6.46,6
1544.14,5.34,0.15,0.11,12.85,7.67,8.31,7
1642.36,5.09,0.13,0.07,27.39,7.5,4.1,6
1350.57,5.94,0.06,0.13,21.89,7.49,5.87,8
1854.17,2.36,0.16,0.2,13.62,7.65,3.97,3
1554.04,4.53,0.18,0.16,25.64,7.96,4.32,7
1473.97,6.4,0.02,0.04,29.18,7.55,9.66,8
1448.69,5.05,0.13,0.1,24.61,7.74,3.19,7
1277.96,7.96,0.18,0.05,27,7.06,8.97,9
793.56,7.57,0.14,0.1,28.76,7.76,5.82,9
745.2,7.65,0.07,0.14,10.25,7.03,9.25,9
693.01,3.14,0.19,0.13,15.64,7.37,9.76,8
1226.25,2.37,0.08,0.2,14.43,7.52,7.98,8
795.87,2.02,0.14,0.11,19.45,7.32,6.54,9
1658.4,4.1,0.18,0.12,24.81,7.98,9.8,5
222.23,5.11,0.04,0.07,28.5,7.71,2.83,3
1478.84,2.26,0.04,0.18,26.35,7.17,8.11,8
414.56,7.88,0.19,0.19,26,7.66,5.27,5
1353.95,1.85,0.17,0.02,26.36,7.38,9.18,8
1225.29,3.58,0.16,0.13,12.68,7.99,2.39,9
1767.56,1.11,0.06,0.04,21.22,7.42,2.58,3
849.63,3.38,0.02,0.1,10.89,7.61,4.41,9
1452.22,6.41,0.19,0.19,10.52,7.89,9.05,7
65.74,7.87,0.18,0.13,28.55,7.55,4.19,1
1936.71,1.19,0.15,0.18,13.22,7.69,7.58,0
1114.19,1.02,0.11,0.1,11.69,7.67,6.67,9
652.14,3.42,0.11,0.11,29.81,7.18,7.1,8
255.43,2.62,0.12,0.1,24.37,7.69,6.72,3
1012.75,2.47,0.1,0.16,19.37,7.23,8.7,10
1243.59,4.47,0.02,0.14,22.78,7.93,7.83,9
1715.69,6.77,0.09,0.05,16.15,7.86,5.81,5
994,4.04,0.16,0.09,13.59,7.31,7.65,9
151.95,2.68,0.16,0.05,19.17,7.89,7.95,2
1590.62,4.59,0.09,0.1,11.9,7.73,6.11,7
769.81,4.09,0.03,0.16,21.14,7.96,4.49,8
1923.86,5.9,0.15,0.1,17.01,7.09,9.93,2
1127.2,2.25,0.1,0.11,20,7.63,8.92,9
890.28,2.56,0.05,0.19,23.37,8,8.7,10
42.21,1.27,0.14,0.06,21.23,7.55,2.97,0
976.17,4.9,0.05,0.19,13.3,7.5,7.88,9
626.64,2.83,0.09,0.15,23.97,7.13,2.83,7
719.06,3.32,0.18,0.1,22.17,7.17,3.23,7
1505.84,3.66,0.03,0.18,19.19,7.18,3.75,6
1843.89,5.71,0.17,0.14,27.68,7.9,6.03,2
506.03,7.98,0.18,0.16,10.05,7.86,4.92,6
1140.9,3.01,0.02,0.12,11.36,7.69,2.42,10
